TestName,TestStartTime,TestEndTime,MurakamiLocation,MurakamiConnectionType,MurakamiNetworkType,DownloadValue,DownloadUnit,UploadValue,UploadUnit
ndt7,2023-03-02T06:30:04.222119,2023-03-02T06:30:25.551219,dellemc2,wired,home,633.9297160427238,Mbit/s,37.1299381527569,Mbit/s
ndt7,2023-03-02T06:37:53.991396,2023-03-02T06:38:14.543612,dellemc2,wired,home,912.9505444522081,Mbit/s,39.43334943984539,Mbit/s
ndt7,2023-03-02T06:48:00.472634,2023-03-02T06:48:21.197593,dellemc2,wired,home,916.1073453962545,Mbit/s,39.67809806427126,Mbit/s
ndt7,2023-03-02T08:47:24.006323,2023-03-02T08:47:44.642211,dellemc2,wired,home,915.3442914793212,Mbit/s,39.967643114302255,Mbit/s
ndt7,2023-03-02T08:57:09.592548,2023-03-02T08:57:30.429064,dellemc2,wired,home,911.4401032262656,Mbit/s,40.394791597437724,Mbit/s
ndt7,2023-03-02T09:04:26.885116,2023-03-02T09:04:47.638287,dellemc2,wired,home,917.1097948560409,Mbit/s,40.28632730251579,Mbit/s
ndt7,2023-03-02T09:35:06.993213,2023-03-02T09:35:28.150245,dellemc2,wired,home,650.748359994621,Mbit/s,39.92310207630599,Mbit/s
ndt7,2023-03-02T09:44:10.009186,2023-03-02T09:44:30.600282,dellemc2,wired,home,914.8291646839077,Mbit/s,40.88855858484629,Mbit/s
ndt7,2023-03-02T10:04:31.183763,2023-03-02T10:04:51.969123,dellemc2,wired,home,610.7221995801866,Mbit/s,30.327726804761774,Mbit/s
ndt7,2023-03-02T10:13:05.791494,2023-03-02T10:13:26.519542,dellemc2,wired,home,915.1172983845075,Mbit/s,39.78890547284469,Mbit/s
ndt7,2023-03-02T10:18:05.180505,2023-03-02T10:18:25.950113,dellemc2,wired,home,695.6293344876467,Mbit/s,36.91147408540184,Mbit/s
ndt7,2023-03-02T10:18:51.050848,2023-03-02T10:19:11.913135,dellemc2,wired,home,913.13326442599,Mbit/s,40.19280634591487,Mbit/s
ndt7,2023-03-02T10:22:09.511052,2023-03-02T10:22:30.158861,dellemc2,wired,home,871.7556800194569,Mbit/s,39.38613758812681,Mbit/s
ndt7,2023-03-02T10:42:42.128687,2023-03-02T10:43:02.842403,dellemc2,wired,home,916.1780254800301,Mbit/s,39.9259227333477,Mbit/s
ndt7,2023-03-02T11:11:33.642056,2023-03-02T11:11:54.579406,dellemc2,wired,home,916.6346631161325,Mbit/s,39.589560950580875,Mbit/s
ndt7,2023-03-02T12:56:31.159928,2023-03-02T12:56:52.195285,dellemc2,wired,home,666.5061339446379,Mbit/s,39.6436765425857,Mbit/s
ndt7,2023-03-02T13:25:11.585263,2023-03-02T13:25:32.241248,dellemc2,wired,home,916.4559303395675,Mbit/s,39.293778234079845,Mbit/s
ndt7,2023-03-02T13:33:16.015225,2023-03-02T13:33:37.141886,dellemc2,wired,home,869.9816233542765,Mbit/s,39.226502353383474,Mbit/s
ndt7,2023-03-02T13:37:47.666361,2023-03-02T13:38:08.356002,dellemc2,wired,home,916.3951090926722,Mbit/s,40.350018523990435,Mbit/s
ndt7,2023-03-02T13:59:02.542822,2023-03-02T13:59:23.456474,dellemc2,wired,home,916.5983602606441,Mbit/s,39.814416207124964,Mbit/s
ndt7,2023-03-02T14:04:15.153081,2023-03-02T14:04:36.030719,dellemc2,wired,home,916.6841273501523,Mbit/s,40.8803036026692,Mbit/s
ndt7,2023-03-02T14:58:18.787956,2023-03-02T14:58:39.419245,dellemc2,wired,home,915.339297761207,Mbit/s,39.63989745147579,Mbit/s
ndt7,2023-03-02T15:09:14.013751,2023-03-02T15:09:34.763549,dellemc2,wired,home,914.7340652552082,Mbit/s,40.13361363989739,Mbit/s
ndt7,2023-03-02T15:31:58.696606,2023-03-02T15:32:19.425292,dellemc2,wired,home,915.5231383475412,Mbit/s,40.033464315376015,Mbit/s
ndt7,2023-03-02T15:51:16.805830,2023-03-02T15:51:37.440580,dellemc2,wired,home,690.5528846091258,Mbit/s,39.82184135400571,Mbit/s
ndt7,2023-03-02T15:52:58.960226,2023-03-02T15:53:19.855104,dellemc2,wired,home,914.5032841077674,Mbit/s,39.765688455395534,Mbit/s
ndt7,2023-03-02T16:36:06.548596,2023-03-02T16:36:27.443803,dellemc2,wired,home,915.0937610621755,Mbit/s,40.37732208140803,Mbit/s
ndt7,2023-03-02T16:48:38.767221,2023-03-02T16:48:59.794812,dellemc2,wired,home,915.1620637339738,Mbit/s,40.420598414671204,Mbit/s
ndt7,2023-03-02T16:54:38.046966,2023-03-02T16:54:58.703948,dellemc2,wired,home,914.9734570971589,Mbit/s,39.57681949838078,Mbit/s
ndt7,2023-03-02T17:13:36.384225,2023-03-02T17:13:57.656278,dellemc2,wired,home,915.0734473439321,Mbit/s,5.397485243088584,Mbit/s
ndt7,2023-03-02T17:35:44.483649,2023-03-02T17:36:05.405478,dellemc2,wired,home,914.0188935031964,Mbit/s,39.98609379329627,Mbit/s
ndt7,2023-03-02T18:28:17.203774,2023-03-02T18:28:37.852389,dellemc2,wired,home,915.7772475066411,Mbit/s,39.47254295249166,Mbit/s
ndt7,2023-03-02T18:30:37.606817,2023-03-02T18:30:58.317090,dellemc2,wired,home,916.6467037294859,Mbit/s,40.865674775802056,Mbit/s
ndt7,2023-03-02T18:48:28.573945,2023-03-02T18:48:49.281835,dellemc2,wired,home,913.5964863315409,Mbit/s,40.18720282905684,Mbit/s
ndt7,2023-03-02T19:13:08.458631,2023-03-02T19:13:29.248045,dellemc2,wired,home,913.8986553876375,Mbit/s,39.177827503941224,Mbit/s
ndt7,2023-03-02T20:34:12.875980,2023-03-02T20:34:33.383713,dellemc2,wired,home,878.9773015252375,Mbit/s,39.97682884574713,Mbit/s
ndt7,2023-03-02T20:55:22.974201,2023-03-02T20:55:43.505603,dellemc2,wired,home,915.9754486691098,Mbit/s,40.673138451781554,Mbit/s
ndt7,2023-03-02T21:04:40.499234,2023-03-02T21:05:01.024873,dellemc2,wired,home,912.6310047997488,Mbit/s,39.0921913082189,Mbit/s
ndt7,2023-03-02T21:07:01.262034,2023-03-02T21:07:21.961267,dellemc2,wired,home,651.2673923513287,Mbit/s,36.78662901749522,Mbit/s
ndt7,2023-03-02T21:26:18.670423,2023-03-02T21:26:39.347704,dellemc2,wired,home,916.4046759228605,Mbit/s,40.53081838407644,Mbit/s
ndt7,2023-03-02T21:42:27.398382,2023-03-02T21:42:47.887547,dellemc2,wired,home,915.2103897449764,Mbit/s,38.95893853089415,Mbit/s
ndt7,2023-03-02T22:01:30.081302,2023-03-02T22:01:50.689666,dellemc2,wired,home,913.5963153841968,Mbit/s,38.69265124619205,Mbit/s
ndt7,2023-03-02T22:47:05.815955,2023-03-02T22:47:26.469144,dellemc2,wired,home,678.4751275106131,Mbit/s,38.91413733553653,Mbit/s
ndt7,2023-03-02T22:54:22.528344,2023-03-02T22:54:43.201074,dellemc2,wired,home,691.2409245439939,Mbit/s,37.96169018523737,Mbit/s
ndt7,2023-03-03T00:32:18.065344,2023-03-03T00:32:38.875428,dellemc2,wired,home,914.4244717111196,Mbit/s,39.82990223996617,Mbit/s
ndt7,2023-03-03T00:37:15.653193,2023-03-03T00:37:36.774408,dellemc2,wired,home,915.3966116291546,Mbit/s,40.55479140747127,Mbit/s
ndt7,2023-03-03T01:38:58.812891,2023-03-03T01:39:19.353565,dellemc2,wired,home,914.3756111309865,Mbit/s,39.858983154513815,Mbit/s
ndt7,2023-03-03T01:42:56.147401,2023-03-03T01:43:16.745670,dellemc2,wired,home,914.9663262800196,Mbit/s,40.81549280169657,Mbit/s
ndt7,2023-03-03T01:56:59.864261,2023-03-03T01:57:20.533043,dellemc2,wired,home,855.8402419034823,Mbit/s,39.448855832780445,Mbit/s
ndt7,2023-03-03T02:42:02.155084,2023-03-03T02:42:22.831766,dellemc2,wired,home,915.382783505541,Mbit/s,39.284611922734015,Mbit/s
ndt7,2023-03-03T03:09:11.052369,2023-03-03T03:09:31.616071,dellemc2,wired,home,915.0562881655259,Mbit/s,39.554710184562815,Mbit/s
ndt7,2023-03-03T03:30:49.073842,2023-03-03T03:31:09.626896,dellemc2,wired,home,914.1235617275443,Mbit/s,40.06166265388009,Mbit/s
ndt7,2023-03-03T03:38:17.969610,2023-03-03T03:38:38.665804,dellemc2,wired,home,633.6994668110594,Mbit/s,35.96983882683083,Mbit/s
ndt7,2023-03-03T03:45:40.505607,2023-03-03T03:46:01.167930,dellemc2,wired,home,913.0916926593587,Mbit/s,40.01323892595424,Mbit/s
ndt7,2023-03-03T03:55:48.054001,2023-03-03T03:56:08.827334,dellemc2,wired,home,906.4715277804328,Mbit/s,40.76295277735338,Mbit/s
ndt7,2023-03-03T03:56:32.538815,2023-03-03T03:56:53.203707,dellemc2,wired,home,910.2468923868483,Mbit/s,40.572202346919,Mbit/s
ndt7,2023-03-03T04:24:41.928131,2023-03-03T04:25:02.674951,dellemc2,wired,home,638.9170742525547,Mbit/s,35.9517080595333,Mbit/s
ndt7,2023-03-03T05:05:50.394575,2023-03-03T05:06:11.065333,dellemc2,wired,home,908.4261210500979,Mbit/s,34.65020813825164,Mbit/s
ndt7,2023-03-03T07:32:07.987839,2023-03-03T07:32:28.951724,dellemc2,wired,home,662.7670375158079,Mbit/s,33.03033544765046,Mbit/s
ndt7,2023-03-03T07:43:47.103530,2023-03-03T07:44:07.971672,dellemc2,wired,home,658.0698811824042,Mbit/s,34.52793736266209,Mbit/s
ndt7,2023-03-03T07:56:43.945552,2023-03-03T07:57:04.518174,dellemc2,wired,home,911.6304789949578,Mbit/s,36.50524282334101,Mbit/s
ndt7,2023-03-03T08:11:59.908645,2023-03-03T08:12:20.573749,dellemc2,wired,home,644.9139092986875,Mbit/s,33.13011382119478,Mbit/s
ndt7,2023-03-03T09:29:38.791582,2023-03-03T09:29:59.441966,dellemc2,wired,home,916.0853438468996,Mbit/s,39.56290922661457,Mbit/s
ndt7,2023-03-03T09:31:53.729997,2023-03-03T09:32:14.276555,dellemc2,wired,home,914.9561561505604,Mbit/s,40.442867362380916,Mbit/s
ndt7,2023-03-03T09:46:44.221460,2023-03-03T09:47:05.119075,dellemc2,wired,home,679.3220085589429,Mbit/s,35.52856108137311,Mbit/s
ndt7,2023-03-03T09:51:07.412355,2023-03-03T09:51:28.351330,dellemc2,wired,home,913.9327276847215,Mbit/s,40.42185900214642,Mbit/s
ndt7,2023-03-03T10:03:24.223931,2023-03-03T10:03:44.791652,dellemc2,wired,home,915.2375479881981,Mbit/s,40.632000437647896,Mbit/s
ndt7,2023-03-03T10:18:18.140374,2023-03-03T10:18:39.200437,dellemc2,wired,home,913.4042915060785,Mbit/s,39.69362259712026,Mbit/s
ndt7,2023-03-03T10:21:29.680575,2023-03-03T10:21:50.440784,dellemc2,wired,home,914.7784420758134,Mbit/s,39.18994025043778,Mbit/s
ndt7,2023-03-03T10:24:02.348525,2023-03-03T10:24:23.154747,dellemc2,wired,home,915.2770696859272,Mbit/s,39.29594855436574,Mbit/s
ndt7,2023-03-03T10:39:09.958898,2023-03-03T10:39:30.497615,dellemc2,wired,home,915.7802335117509,Mbit/s,39.98004339699227,Mbit/s
ndt7,2023-03-03T10:48:25.863177,2023-03-03T10:48:46.376633,dellemc2,wired,home,916.4774216241026,Mbit/s,39.86083101635075,Mbit/s
ndt7,2023-03-03T10:59:31.496515,2023-03-03T10:59:52.165588,dellemc2,wired,home,914.3405916042519,Mbit/s,40.188569959979375,Mbit/s
ndt7,2023-03-03T11:38:04.149686,2023-03-03T11:38:25.179440,dellemc2,wired,home,916.8128535091289,Mbit/s,39.35308645288511,Mbit/s
ndt7,2023-03-03T11:38:43.929781,2023-03-03T11:39:04.545098,dellemc2,wired,home,916.7748698141518,Mbit/s,40.28487473686958,Mbit/s
ndt7,2023-03-03T11:43:36.795701,2023-03-03T11:43:57.483087,dellemc2,wired,home,915.3791457948801,Mbit/s,39.67303672099162,Mbit/s
ndt7,2023-03-03T12:39:32.184535,2023-03-03T12:39:53.297367,dellemc2,wired,home,916.2315763558028,Mbit/s,40.078898756191855,Mbit/s
ndt7,2023-03-03T13:06:39.435262,2023-03-03T13:07:00.071857,dellemc2,wired,home,884.3782998402102,Mbit/s,36.96403016109101,Mbit/s
ndt7,2023-03-03T13:37:15.411692,2023-03-03T13:37:36.155871,dellemc2,wired,home,915.6551103356534,Mbit/s,40.92149680567191,Mbit/s
ndt7,2023-03-03T13:46:13.254016,2023-03-03T13:46:34.155302,dellemc2,wired,home,853.3137047666247,Mbit/s,39.2753930173821,Mbit/s
ndt7,2023-03-03T13:50:16.836552,2023-03-03T13:50:37.418504,dellemc2,wired,home,915.8252498801462,Mbit/s,40.067770858377436,Mbit/s
ndt7,2023-03-03T14:06:45.495659,2023-03-03T14:07:06.259551,dellemc2,wired,home,916.8304495059516,Mbit/s,39.85113306727431,Mbit/s
ndt7,2023-03-03T14:50:44.088747,2023-03-03T14:51:04.711317,dellemc2,wired,home,839.2136345237355,Mbit/s,39.71466401046111,Mbit/s
ndt7,2023-03-03T14:59:56.185108,2023-03-03T15:00:16.782490,dellemc2,wired,home,694.9571530269432,Mbit/s,35.81348478222171,Mbit/s
ndt7,2023-03-03T15:04:28.641159,2023-03-03T15:04:49.262905,dellemc2,wired,home,914.8687128688208,Mbit/s,39.966408849325504,Mbit/s
ndt7,2023-03-03T15:29:51.267628,2023-03-03T15:30:12.081176,dellemc2,wired,home,836.7999649621581,Mbit/s,34.8564984849153,Mbit/s
ndt7,2023-03-03T17:28:52.412240,2023-03-03T17:29:12.975919,dellemc2,wired,home,851.4030559292424,Mbit/s,39.588439838128366,Mbit/s
ndt7,2023-03-03T18:32:11.106653,2023-03-03T18:32:31.631585,dellemc2,wired,home,917.00072566213,Mbit/s,40.11237362110422,Mbit/s
ndt7,2023-03-03T18:46:43.957316,2023-03-03T18:47:04.633957,dellemc2,wired,home,914.44273013611,Mbit/s,40.00379470015438,Mbit/s
ndt7,2023-03-03T19:03:08.859819,2023-03-03T19:03:29.605359,dellemc2,wired,home,654.7335110298876,Mbit/s,36.493543022918836,Mbit/s
ndt7,2023-03-03T19:32:17.177653,2023-03-03T19:32:37.894060,dellemc2,wired,home,673.4565378424065,Mbit/s,36.15507049464151,Mbit/s
ndt7,2023-03-03T19:37:28.884427,2023-03-03T19:37:49.841914,dellemc2,wired,home,915.5156835036081,Mbit/s,40.09823990601686,Mbit/s
ndt7,2023-03-03T19:41:40.711578,2023-03-03T19:42:01.473961,dellemc2,wired,home,853.93560564998,Mbit/s,39.727160839988784,Mbit/s
ndt7,2023-03-03T20:05:46.290383,2023-03-03T20:06:06.896598,dellemc2,wired,home,915.2802056961528,Mbit/s,39.863321249268154,Mbit/s
ndt7,2023-03-03T20:15:36.381242,2023-03-03T20:15:57.059107,dellemc2,wired,home,815.9630670751058,Mbit/s,39.30235158926597,Mbit/s
ndt7,2023-03-03T20:32:42.620302,2023-03-03T20:33:03.523271,dellemc2,wired,home,648.7758842378105,Mbit/s,36.20107670193393,Mbit/s
ndt7,2023-03-03T21:34:12.930277,2023-03-03T21:34:33.501808,dellemc2,wired,home,915.2790142787113,Mbit/s,40.46555926458433,Mbit/s
ndt7,2023-03-03T21:46:20.394048,2023-03-03T21:46:40.943323,dellemc2,wired,home,916.6512685805461,Mbit/s,40.002305645004704,Mbit/s
ndt7,2023-03-03T22:00:15.082591,2023-03-03T22:00:35.694962,dellemc2,wired,home,694.3700525708265,Mbit/s,38.49087463851601,Mbit/s
ndt7,2023-03-03T22:15:39.485684,2023-03-03T22:16:00.215114,dellemc2,wired,home,870.6634025327834,Mbit/s,39.762186490392374,Mbit/s
ndt7,2023-03-03T22:31:50.614358,2023-03-03T22:32:11.352867,dellemc2,wired,home,910.0566142215268,Mbit/s,39.3307111282836,Mbit/s
ndt7,2023-03-03T23:00:14.315991,2023-03-03T23:00:35.134765,dellemc2,wired,home,914.1075893317399,Mbit/s,39.44022076118692,Mbit/s
ndt7,2023-03-03T23:13:49.245045,2023-03-03T23:14:09.824723,dellemc2,wired,home,909.5902509785403,Mbit/s,40.676249739286604,Mbit/s
ndt7,2023-03-04T00:04:41.536901,2023-03-04T00:05:02.179233,dellemc2,wired,home,682.0672829085879,Mbit/s,39.83713773264075,Mbit/s
ndt7,2023-03-04T00:35:49.287088,2023-03-04T00:36:09.859083,dellemc2,wired,home,914.9621174566952,Mbit/s,39.50467272541675,Mbit/s
ndt7,2023-03-04T00:40:05.211925,2023-03-04T00:40:25.852288,dellemc2,wired,home,915.2160436131234,Mbit/s,40.13567321634751,Mbit/s
ndt7,2023-03-04T00:53:27.156188,2023-03-04T00:53:47.824700,dellemc2,wired,home,680.5896250722265,Mbit/s,39.61351325704644,Mbit/s
ndt7,2023-03-04T01:01:07.589041,2023-03-04T01:01:28.255280,dellemc2,wired,home,912.4302165690241,Mbit/s,40.292186373018225,Mbit/s
ndt7,2023-03-04T01:13:20.170122,2023-03-04T01:13:40.835792,dellemc2,wired,home,917.8129534533263,Mbit/s,38.747815740272266,Mbit/s
ndt7,2023-03-04T01:20:33.899127,2023-03-04T01:20:55.017209,dellemc2,wired,home,913.2582141840329,Mbit/s,39.3220514196495,Mbit/s
ndt7,2023-03-04T01:33:14.112805,2023-03-04T01:33:34.707331,dellemc2,wired,home,913.8271642783782,Mbit/s,40.46375602331296,Mbit/s
ndt7,2023-03-04T01:37:50.325055,2023-03-04T01:38:10.980093,dellemc2,wired,home,803.8347328171438,Mbit/s,39.49497400980551,Mbit/s
ndt7,2023-03-04T01:52:51.108609,2023-03-04T01:53:11.771080,dellemc2,wired,home,915.9551404761933,Mbit/s,40.540634676356554,Mbit/s
ndt7,2023-03-04T02:07:22.434900,2023-03-04T02:07:43.205295,dellemc2,wired,home,852.9519293572205,Mbit/s,39.15189537700979,Mbit/s
ndt7,2023-03-04T03:18:15.991547,2023-03-04T03:18:36.735911,dellemc2,wired,home,898.1637385958519,Mbit/s,39.87448447532453,Mbit/s
ndt7,2023-03-04T03:21:32.092381,2023-03-04T03:21:52.635746,dellemc2,wired,home,912.9981851657396,Mbit/s,39.944382195308435,Mbit/s
ndt7,2023-03-04T03:47:31.957246,2023-03-04T03:47:52.839358,dellemc2,wired,home,688.1753565408139,Mbit/s,37.89623464701257,Mbit/s
ndt7,2023-03-04T03:51:07.624105,2023-03-04T03:51:28.378009,dellemc2,wired,home,916.4666455132473,Mbit/s,40.2746979349742,Mbit/s
ndt7,2023-03-04T04:26:07.116496,2023-03-04T04:26:27.590431,dellemc2,wired,home,916.115016880668,Mbit/s,39.65810661218759,Mbit/s
ndt7,2023-03-04T04:36:48.554637,2023-03-04T04:37:09.085864,dellemc2,wired,home,912.2495857117857,Mbit/s,40.053510477608555,Mbit/s
ndt7,2023-03-04T04:45:16.359207,2023-03-04T04:45:36.985357,dellemc2,wired,home,916.1489190365163,Mbit/s,38.950049672265244,Mbit/s
ndt7,2023-03-04T04:49:28.707869,2023-03-04T04:49:49.262688,dellemc2,wired,home,913.4215517334807,Mbit/s,39.99202829415595,Mbit/s
ndt7,2023-03-08T01:45:19.250728,2023-03-08T01:45:40.076488,dellemc2,wired,home,496.79790824416756,Mbit/s,26.369787187661306,Mbit/s
ndt7,2023-03-08T01:45:19.251493,2023-03-08T01:45:40.236081,dellemc2,wired,home,381.33899424297584,Mbit/s,13.50342663356554,Mbit/s
ndt7,2023-03-08T02:46:24.024266,2023-03-08T02:46:44.726610,dellemc2,wired,home,590.170191972943,Mbit/s,26.237230193103134,Mbit/s
ndt7,2023-03-08T03:00:54.996025,2023-03-08T03:01:15.917981,dellemc2,wired,home,810.0279172322372,Mbit/s,39.26701834054745,Mbit/s
ndt7,2023-03-08T04:32:55.243972,2023-03-08T04:33:15.762680,dellemc2,wired,home,892.0954837985157,Mbit/s,36.029799322848504,Mbit/s
ndt7,2023-03-08T04:54:10.528307,2023-03-08T04:54:31.221159,dellemc2,wired,home,904.6324434177013,Mbit/s,31.85815213511498,Mbit/s
ndt7,2023-03-08T05:06:48.046897,2023-03-08T05:07:08.693393,dellemc2,wired,home,657.9680711434869,Mbit/s,36.23313768472287,Mbit/s
ndt7,2023-03-08T05:29:28.690416,2023-03-08T05:29:49.221166,dellemc2,wired,home,892.780590651089,Mbit/s,36.11916009315878,Mbit/s
ndt7,2023-03-08T05:48:27.902201,2023-03-08T05:48:48.740469,dellemc2,wired,home,907.982205889132,Mbit/s,35.23750625530335,Mbit/s
ndt7,2023-03-08T08:39:21.623038,2023-03-08T08:39:42.252453,dellemc2,wired,home,908.8798704731095,Mbit/s,35.853192685838366,Mbit/s
ndt7,2023-03-08T08:41:18.754996,2023-03-08T08:41:39.557648,dellemc2,wired,home,880.6223494097053,Mbit/s,32.63537456172864,Mbit/s
ndt7,2023-03-08T09:06:59.903288,2023-03-08T09:07:21.149844,dellemc2,wired,home,675.7325632664764,Mbit/s,26.97014247790195,Mbit/s
ndt7,2023-03-08T09:30:52.052626,2023-03-08T09:31:13.083333,dellemc2,wired,home,916.8281206913598,Mbit/s,33.93449169011439,Mbit/s
ndt7,2023-03-08T09:46:10.599135,2023-03-08T09:46:31.239076,dellemc2,wired,home,671.1616186699114,Mbit/s,33.5709026577138,Mbit/s
ndt7,2023-03-08T09:50:52.126468,2023-03-08T09:51:12.672165,dellemc2,wired,home,910.8123997113244,Mbit/s,37.243029880350186,Mbit/s
ndt7,2023-03-08T10:23:03.172878,2023-03-08T10:23:24.148068,dellemc2,wired,home,911.8310121275645,Mbit/s,39.87494602621981,Mbit/s
ndt7,2023-03-08T10:54:35.124079,2023-03-08T10:54:56.122527,dellemc2,wired,home,914.5965693202263,Mbit/s,39.92288703072792,Mbit/s
ndt7,2023-03-08T11:02:59.436549,2023-03-08T11:03:20.099973,dellemc2,wired,home,665.9957659975927,Mbit/s,36.441039272166286,Mbit/s
ndt7,2023-03-08T11:09:08.476232,2023-03-08T11:09:29.201624,dellemc2,wired,home,916.4316014172615,Mbit/s,38.755187433577014,Mbit/s
ndt7,2023-03-08T11:12:21.579568,2023-03-08T11:12:42.211536,dellemc2,wired,home,914.8231939379297,Mbit/s,40.88643304551018,Mbit/s
ndt7,2023-03-08T11:30:24.558494,2023-03-08T11:30:45.297426,dellemc2,wired,home,916.7008244951168,Mbit/s,36.49400515730768,Mbit/s
ndt7,2023-03-08T11:37:05.375482,2023-03-08T11:37:26.002633,dellemc2,wired,home,915.7977479617969,Mbit/s,40.113232089024805,Mbit/s
ndt7,2023-03-08T12:35:58.935716,2023-03-08T12:36:19.818549,dellemc2,wired,home,915.9601915108473,Mbit/s,40.24134678971046,Mbit/s
ndt7,2023-03-08T13:11:17.946020,2023-03-08T13:11:38.546508,dellemc2,wired,home,916.3464874779835,Mbit/s,39.704440389381595,Mbit/s
ndt7,2023-03-08T13:18:36.086975,2023-03-08T13:18:56.749196,dellemc2,wired,home,672.3705207155214,Mbit/s,32.65397254824297,Mbit/s
ndt7,2023-03-08T13:21:04.352113,2023-03-08T13:21:24.942520,dellemc2,wired,home,911.0810071963543,Mbit/s,38.97961062392437,Mbit/s
ndt7,2023-03-08T13:25:40.669636,2023-03-08T13:26:01.222876,dellemc2,wired,home,914.3738129510978,Mbit/s,40.47896639937449,Mbit/s
ndt7,2023-03-08T13:53:32.056258,2023-03-08T13:53:52.822132,dellemc2,wired,home,916.617576935447,Mbit/s,39.80068796489401,Mbit/s
ndt7,2023-03-08T14:00:19.799471,2023-03-08T14:00:40.448296,dellemc2,wired,home,914.9073180719143,Mbit/s,40.256326543200814,Mbit/s
ndt7,2023-03-08T14:28:15.752141,2023-03-08T14:28:36.474425,dellemc2,wired,home,915.8247259101727,Mbit/s,40.317284448630126,Mbit/s
ndt7,2023-03-08T15:05:33.697616,2023-03-08T15:05:54.736847,dellemc2,wired,home,452.9973325607116,Mbit/s,1.296740238745611,Mbit/s
ndt7,2023-03-08T15:28:35.616643,2023-03-08T15:28:58.123973,dellemc2,wired,home,431.2011786139746,Mbit/s,3.4112658251350325,Mbit/s
ndt7,2023-03-08T15:42:51.718707,2023-03-08T15:43:12.595015,dellemc2,wired,home,915.9946809848046,Mbit/s,37.161498332402886,Mbit/s
ndt7,2023-03-08T16:17:53.686088,2023-03-08T16:18:14.304880,dellemc2,wired,home,914.5273850762089,Mbit/s,40.69802519698331,Mbit/s
ndt7,2023-03-08T17:05:54.954409,2023-03-08T17:06:15.620832,dellemc2,wired,home,916.2535570593559,Mbit/s,40.871143365517746,Mbit/s
ndt7,2023-03-08T17:28:10.788202,2023-03-08T17:28:31.384866,dellemc2,wired,home,914.4998378499738,Mbit/s,34.03469316534024,Mbit/s
ndt7,2023-03-08T17:32:47.815908,2023-03-08T17:33:08.588205,dellemc2,wired,home,914.9790301232161,Mbit/s,39.88402230230889,Mbit/s
ndt7,2023-03-08T17:59:44.189386,2023-03-08T18:00:04.944706,dellemc2,wired,home,915.1170113117038,Mbit/s,39.61554812678161,Mbit/s
ndt7,2023-03-08T18:11:32.922870,2023-03-08T18:11:53.467043,dellemc2,wired,home,911.702480686941,Mbit/s,38.54484563213913,Mbit/s
ndt7,2023-03-08T18:30:03.589059,2023-03-08T18:30:24.192527,dellemc2,wired,home,914.6643989951785,Mbit/s,38.81585118707091,Mbit/s
ndt7,2023-03-08T18:46:55.510052,2023-03-08T18:47:16.243825,dellemc2,wired,home,681.9058153210756,Mbit/s,35.0960644344322,Mbit/s
ndt7,2023-03-08T19:20:22.856750,2023-03-08T19:20:43.522432,dellemc2,wired,home,914.4423902304067,Mbit/s,39.5551240217493,Mbit/s
ndt7,2023-03-08T20:11:47.022526,2023-03-08T20:12:07.742251,dellemc2,wired,home,911.619806334371,Mbit/s,34.09579475207184,Mbit/s
ndt7,2023-03-08T20:42:28.920542,2023-03-08T20:42:49.485640,dellemc2,wired,home,912.6876086882378,Mbit/s,39.69209731545252,Mbit/s
ndt7,2023-03-08T21:20:47.272111,2023-03-08T21:21:07.775363,dellemc2,wired,home,914.2921255669602,Mbit/s,40.2217531716909,Mbit/s
ndt7,2023-03-08T21:41:41.013535,2023-03-08T21:42:01.659928,dellemc2,wired,home,695.0694238084869,Mbit/s,39.06596163012393,Mbit/s
ndt7,2023-03-08T21:53:56.469301,2023-03-08T21:54:17.814238,dellemc2,wired,home,915.4841876656371,Mbit/s,39.36498381607648,Mbit/s
ndt7,2023-03-08T22:16:40.265411,2023-03-08T22:17:00.847436,dellemc2,wired,home,915.5576872865271,Mbit/s,40.10788004159884,Mbit/s
ndt7,2023-03-08T23:37:45.212096,2023-03-08T23:38:05.812049,dellemc2,wired,home,912.7454893927446,Mbit/s,40.550935470804745,Mbit/s
ndt7,2023-03-08T23:39:08.333918,2023-03-08T23:39:29.027597,dellemc2,wired,home,914.1749257572568,Mbit/s,39.915344232800365,Mbit/s
ndt7,2023-03-08T23:42:42.340556,2023-03-08T23:43:02.813690,dellemc2,wired,home,914.6634967541096,Mbit/s,39.86387569516105,Mbit/s
ndt7,2023-03-09T00:08:56.723297,2023-03-09T00:09:17.346594,dellemc2,wired,home,915.6838165182797,Mbit/s,39.37597367180573,Mbit/s
ndt7,2023-03-09T00:36:15.402383,2023-03-09T00:36:36.178358,dellemc2,wired,home,915.185340601632,Mbit/s,40.9074252752546,Mbit/s
ndt7,2023-03-09T00:43:49.585688,2023-03-09T00:44:10.161912,dellemc2,wired,home,915.9428948670729,Mbit/s,38.657066910500475,Mbit/s
ndt7,2023-03-09T00:46:54.220434,2023-03-09T00:47:14.868912,dellemc2,wired,home,790.4669171031279,Mbit/s,37.871356088090444,Mbit/s
ndt7,2023-03-09T00:57:30.516183,2023-03-09T00:57:51.122250,dellemc2,wired,home,675.0356801262899,Mbit/s,36.40650047849092,Mbit/s
